"","var.WHO","division","month","monthly_VOC_cases","total_monthly_VOC_cases","prop","date.smooth"
"1603","Epsilon","New Brunswick","2021-06",0,38.9558258055679,0,2021-06-01
"1604","Epsilon","New Brunswick","2021-07",0,1.6716942949693,0,2021-07-01
"1605","Epsilon","New Brunswick","2021-08",0,0,0,2021-08-01
"1606","Epsilon","New Brunswick","2021-09",0,0,0,2021-09-01
"1607","Epsilon","New Brunswick","2021-10",0,0,0,2021-10-01
"1608","Epsilon","New Brunswick","2021-11",0,0,0,2021-11-01
"1609","Epsilon","New Brunswick","2021-12",0,0,0,2021-12-01
"1610","Epsilon","New Brunswick","2022-01",0,0,0,2022-01-01
"1611","Epsilon","New Brunswick","2022-02",0,0,0,2022-02-01
"1612","Epsilon","New Brunswick","2022-03",0,0,0,2022-03-01
"1613","Epsilon","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"1614","Epsilon","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"1615","Epsilon","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"1616","Epsilon","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"1617","Epsilon","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"1618","Epsilon","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"1619","Epsilon","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"1620","Epsilon","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"1621","Epsilon","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"1622","Epsilon","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"1623","Epsilon","Newfoundland and Labrador","2020-12",0,1634.54021953245,0,2020-12-01
"1624","Epsilon","Newfoundland and Labrador","2021-01",0,1475.53656028387,0,2021-01-01
"1625","Epsilon","Newfoundland and Labrador","2021-02",0,854.283382722625,0,2021-02-01
"1626","Epsilon","Newfoundland and Labrador","2021-03",0,1153.7995546822,0,2021-03-01
"1627","Epsilon","Newfoundland and Labrador","2021-04",0,2128.45409874929,0,2021-04-01
"1628","Epsilon","Newfoundland and Labrador","2021-05",0,923.277126481373,0,2021-05-01
"1629","Epsilon","Newfoundland and Labrador","2021-06",0,38.9558258055679,0,2021-06-01
"1630","Epsilon","Newfoundland and Labrador","2021-07",0,1.6716942949693,0,2021-07-01
"1631","Epsilon","Newfoundland and Labrador","2021-08",0,0,0,2021-08-01
"1632","Epsilon","Newfoundland and Labrador","2021-09",0,0,0,2021-09-01
"1633","Epsilon","Newfoundland and Labrador","2021-10",0,0,0,2021-10-01
"1634","Epsilon","Newfoundland and Labrador","2021-11",0,0,0,2021-11-01
"1635","Epsilon","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"1636","Epsilon","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"1637","Epsilon","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"1638","Epsilon","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"1639","Eta","Ontario","2020-02",0,0,0,2020-02-01
"1640","Eta","Ontario","2020-03",0,0,0,2020-03-01
"1641","Eta","Ontario","2020-04",0,0,0,2020-04-01
"1642","Eta","Ontario","2020-05",0,0,0,2020-05-01
"1643","Eta","Ontario","2020-06",0,0,0,2020-06-01
"1644","Eta","Ontario","2020-07",0,0,0,2020-07-01
"1645","Eta","Ontario","2020-08",0,0,0,2020-08-01
"1646","Eta","Ontario","2020-09",0,0,0,2020-09-01
"1647","Eta","Ontario","2020-10",0,0,0,2020-10-01
"1648","Eta","Ontario","2020-11",0,0,0,2020-11-01
"1649","Eta","Ontario","2020-12",603.433002694035,603.433002694035,1,2020-12-01
"1650","Eta","Ontario","2021-01",510.765392005324,567.427136596458,0.900142695093853,2021-01-01
"1651","Eta","Ontario","2021-02",270.685203413909,1201.80742798152,0.22523176102226,2021-02-01
"1652","Eta","Ontario","2021-03",961.020992355799,4657.27924533367,0.206348157740098,2021-03-01
"1653","Eta","Ontario","2021-04",5812.89241347422,15550.5173204492,0.373807011926874,2021-04-01
"1654","Eta","Ontario","2021-05",3624.6151329148,12437.4690254697,0.291427068119105,2021-05-01
"1655","Eta","Ontario","2021-06",277.367746336333,491.355419929417,0.564495139539067,2021-06-01
"1656","Eta","Ontario","2021-07",9.93915594396458,64.7626597582912,0.153470471735715,2021-07-01
"1657","Eta","Ontario","2021-08",0,0,0,2021-08-01
"1658","Eta","Ontario","2021-09",0,0,0,2021-09-01
"1659","Eta","Ontario","2021-10",0,1.99291412006194,0,2021-10-01
"1660","Eta","Ontario","2021-11",0,53.3677868684291,0,2021-11-01
"1661","Eta","Ontario","2021-12",0,0,0,2021-12-01
"1662","Eta","Ontario","2022-01",0,0,0,2022-01-01
"1663","Eta","Ontario","2022-02",0,0,0,2022-02-01
"1664","Eta","Ontario","2022-03",0,0,0,2022-03-01
"1665","Eta","Quebec","2020-02",0,0,0,2020-02-01
"1666","Eta","Quebec","2020-03",0,0,0,2020-03-01
"1667","Eta","Quebec","2020-04",0,0,0,2020-04-01
"1668","Eta","Quebec","2020-05",0,0,0,2020-05-01
"1669","Eta","Quebec","2020-06",0,0,0,2020-06-01
"1670","Eta","Quebec","2020-07",0,0,0,2020-07-01
"1671","Eta","Quebec","2020-08",0,0,0,2020-08-01
"1672","Eta","Quebec","2020-09",0,0,0,2020-09-01
"1673","Eta","Quebec","2020-10",0,0,0,2020-10-01
"1674","Eta","Quebec","2020-11",0,0,0,2020-11-01
"1675","Eta","Quebec","2020-12",0,603.433002694035,0,2020-12-01
"1676","Eta","Quebec","2021-01",42.5937543304109,567.427136596458,0.0750647115432244,2021-01-01
"1677","Eta","Quebec","2021-02",0,1201.80742798152,0,2021-02-01
"1678","Eta","Quebec","2021-03",127.517882873106,4657.27924533367,0.0273803386388892,2021-03-01
"1679","Eta","Quebec","2021-04",555.660256188793,15550.5173204492,0.0357325897742379,2021-04-01
"1680","Eta","Quebec","2021-05",139.708508172703,12437.4690254697,0.0112328728527167,2021-05-01
"1681","Eta","Quebec","2021-06",13.875006476889,491.355419929417,0.0282382282032873,2021-06-01
"1682","Eta","Quebec","2021-07",52.6839456140114,64.7626597582912,0.813492617669498,2021-07-01
"1683","Eta","Quebec","2021-08",0,0,0,2021-08-01
"1684","Eta","Quebec","2021-09",0,0,0,2021-09-01
"1685","Eta","Quebec","2021-10",0,1.99291412006194,0,2021-10-01
"1686","Eta","Quebec","2021-11",52.8078839835602,53.3677868684291,0.989508598393835,2021-11-01
"1687","Eta","Quebec","2021-12",0,0,0,2021-12-01
"1688","Eta","Quebec","2022-01",0,0,0,2022-01-01
"1689","Eta","Quebec","2022-02",0,0,0,2022-02-01
"1690","Eta","Quebec","2022-03",0,0,0,2022-03-01
"1691","Eta","Alberta","2020-02",0,0,0,2020-02-01
"1692","Eta","Alberta","2020-03",0,0,0,2020-03-01
"1693","Eta","Alberta","2020-04",0,0,0,2020-04-01
"1694","Eta","Alberta","2020-05",0,0,0,2020-05-01
"1695","Eta","Alberta","2020-06",0,0,0,2020-06-01
"1696","Eta","Alberta","2020-07",0,0,0,2020-07-01
"1697","Eta","Alberta","2020-08",0,0,0,2020-08-01
"1698","Eta","Alberta","2020-09",0,0,0,2020-09-01
"1699","Eta","Alberta","2020-10",0,0,0,2020-10-01
"1700","Eta","Alberta","2020-11",0,0,0,2020-11-01
"1701","Eta","Alberta","2020-12",0,603.433002694035,0,2020-12-01
"1702","Eta","Alberta","2021-01",0,567.427136596458,0,2021-01-01
"1703","Eta","Alberta","2021-02",909.358277364906,1201.80742798152,0.756658892425228,2021-02-01
"1704","Eta","Alberta","2021-03",3530.6013134036,4657.27924533367,0.758082375442928,2021-03-01
"1705","Eta","Alberta","2021-04",8560.48382017562,15550.5173204492,0.550495114970768,2021-04-01
"1706","Eta","Alberta","2021-05",8122.5142494365,12437.4690254697,0.653068098726765,2021-05-01
"1707","Eta","Alberta","2021-06",179.31817094916,491.355419929417,0.364945950886059,2021-06-01
"1708","Eta","Alberta","2021-07",0,64.7626597582912,0,2021-07-01
"1709","Eta","Alberta","2021-08",0,0,0,2021-08-01
"1710","Eta","Alberta","2021-09",0,0,0,2021-09-01
"1711","Eta","Alberta","2021-10",0,1.99291412006194,0,2021-10-01
"1712","Eta","Alberta","2021-11",0,53.3677868684291,0,2021-11-01
"1713","Eta","Alberta","2021-12",0,0,0,2021-12-01
"1714","Eta","Alberta","2022-01",0,0,0,2022-01-01
"1715","Eta","Alberta","2022-02",0,0,0,2022-02-01
"1716","Eta","Alberta","2022-03",0,0,0,2022-03-01
"1717","Eta","British Columbia","2020-02",0,0,0,2020-02-01
"1718","Eta","British Columbia","2020-03",0,0,0,2020-03-01
"1719","Eta","British Columbia","2020-04",0,0,0,2020-04-01
"1720","Eta","British Columbia","2020-05",0,0,0,2020-05-01
"1721","Eta","British Columbia","2020-06",0,0,0,2020-06-01
"1722","Eta","British Columbia","2020-07",0,0,0,2020-07-01
"1723","Eta","British Columbia","2020-08",0,0,0,2020-08-01
"1724","Eta","British Columbia","2020-09",0,0,0,2020-09-01
"1725","Eta","British Columbia","2020-10",0,0,0,2020-10-01
"1726","Eta","British Columbia","2020-11",0,0,0,2020-11-01
"1727","Eta","British Columbia","2020-12",0,603.433002694035,0,2020-12-01
"1728","Eta","British Columbia","2021-01",7.04559840167486,567.427136596458,0.0124167456000356,2021-01-01
"1729","Eta","British Columbia","2021-02",20.5714093239126,1201.80742798152,0.0171170595595861,2021-02-01
"1730","Eta","British Columbia","2021-03",8.82783140475924,4657.27924533367,0.00189549110966542,2021-03-01
"1731","Eta","British Columbia","2021-04",429.022918061994,15550.5173204492,0.0275889804320413,2021-04-01
"1732","Eta","British Columbia","2021-05",171.882023988361,12437.4690254697,0.0138196946369376,2021-05-01
"1733","Eta","British Columbia","2021-06",8.94472688443751,491.355419929417,0.0182041889061128,2021-06-01
"1734","Eta","British Columbia","2021-07",0,64.7626597582912,0,2021-07-01
"1735","Eta","British Columbia","2021-08",0,0,0,2021-08-01
"1736","Eta","British Columbia","2021-09",0,0,0,2021-09-01
"1737","Eta","British Columbia","2021-10",1.99291412006194,1.99291412006194,1,2021-10-01
"1738","Eta","British Columbia","2021-11",0.559902884868916,53.3677868684291,0.0104914016061651,2021-11-01
"1739","Eta","British Columbia","2021-12",0,0,0,2021-12-01
"1740","Eta","British Columbia","2022-01",0,0,0,2022-01-01
"1741","Eta","British Columbia","2022-02",0,0,0,2022-02-01
"1742","Eta","British Columbia","2022-03",0,0,0,2022-03-01
"1743","Eta","Manitoba","2020-02",0,0,0,2020-02-01
"1744","Eta","Manitoba","2020-03",0,0,0,2020-03-01
"1745","Eta","Manitoba","2020-04",0,0,0,2020-04-01
"1746","Eta","Manitoba","2020-05",0,0,0,2020-05-01
"1747","Eta","Manitoba","2020-06",0,0,0,2020-06-01
"1748","Eta","Manitoba","2020-07",0,0,0,2020-07-01
"1749","Eta","Manitoba","2020-08",0,0,0,2020-08-01
"1750","Eta","Manitoba","2020-09",0,0,0,2020-09-01
"1751","Eta","Manitoba","2020-10",0,0,0,2020-10-01
"1752","Eta","Manitoba","2020-11",0,0,0,2020-11-01
"1753","Eta","Manitoba","2020-12",0,603.433002694035,0,2020-12-01
"1754","Eta","Manitoba","2021-01",0,567.427136596458,0,2021-01-01
"1755","Eta","Manitoba","2021-02",0,1201.80742798152,0,2021-02-01
"1756","Eta","Manitoba","2021-03",13.2756683645822,4657.27924533367,0.00285052015678117,2021-03-01
"1757","Eta","Manitoba","2021-04",0,15550.5173204492,0,2021-04-01
"1758","Eta","Manitoba","2021-05",0,12437.4690254697,0,2021-05-01
"1759","Eta","Manitoba","2021-06",0,491.355419929417,0,2021-06-01
"1760","Eta","Manitoba","2021-07",0,64.7626597582912,0,2021-07-01
"1761","Eta","Manitoba","2021-08",0,0,0,2021-08-01
"1762","Eta","Manitoba","2021-09",0,0,0,2021-09-01
"1763","Eta","Manitoba","2021-10",0,1.99291412006194,0,2021-10-01
"1764","Eta","Manitoba","2021-11",0,53.3677868684291,0,2021-11-01
"1765","Eta","Manitoba","2021-12",0,0,0,2021-12-01
"1766","Eta","Manitoba","2022-01",0,0,0,2022-01-01
"1767","Eta","Manitoba","2022-02",0,0,0,2022-02-01
"1768","Eta","Manitoba","2022-03",0,0,0,2022-03-01
"1769","Eta","Saskatchewan","2020-02",0,0,0,2020-02-01
"1770","Eta","Saskatchewan","2020-03",0,0,0,2020-03-01
"1771","Eta","Saskatchewan","2020-04",0,0,0,2020-04-01
"1772","Eta","Saskatchewan","2020-05",0,0,0,2020-05-01
"1773","Eta","Saskatchewan","2020-06",0,0,0,2020-06-01
"1774","Eta","Saskatchewan","2020-07",0,0,0,2020-07-01
"1775","Eta","Saskatchewan","2020-08",0,0,0,2020-08-01
"1776","Eta","Saskatchewan","2020-09",0,0,0,2020-09-01
"1777","Eta","Saskatchewan","2020-10",0,0,0,2020-10-01
"1778","Eta","Saskatchewan","2020-11",0,0,0,2020-11-01
"1779","Eta","Saskatchewan","2020-12",0,603.433002694035,0,2020-12-01
"1780","Eta","Saskatchewan","2021-01",0,567.427136596458,0,2021-01-01
"1781","Eta","Saskatchewan","2021-02",0,1201.80742798152,0,2021-02-01
"1782","Eta","Saskatchewan","2021-03",9.41488795313564,4657.27924533367,0.00202154250522316,2021-03-01
"1783","Eta","Saskatchewan","2021-04",183.659023140605,15550.5173204492,0.0118104767420881,2021-04-01
"1784","Eta","Saskatchewan","2021-05",176.533985899914,12437.4690254697,0.0141937226567885,2021-05-01
"1785","Eta","Saskatchewan","2021-06",11.8497692825973,491.355419929417,0.0241164924654735,2021-06-01
"1786","Eta","Saskatchewan","2021-07",2.13955820031525,64.7626597582912,0.0330369105947866,2021-07-01
"1787","Eta","Saskatchewan","2021-08",0,0,0,2021-08-01
"1788","Eta","Saskatchewan","2021-09",0,0,0,2021-09-01
"1789","Eta","Saskatchewan","2021-10",0,1.99291412006194,0,2021-10-01
"1790","Eta","Saskatchewan","2021-11",0,53.3677868684291,0,2021-11-01
"1791","Eta","Saskatchewan","2021-12",0,0,0,2021-12-01
"1792","Eta","Saskatchewan","2022-01",0,0,0,2022-01-01
"1793","Eta","Saskatchewan","2022-02",0,0,0,2022-02-01
"1794","Eta","Saskatchewan","2022-03",0,0,0,2022-03-01
"1795","Eta","Nova Scotia","2020-02",0,0,0,2020-02-01
"1796","Eta","Nova Scotia","2020-03",0,0,0,2020-03-01
"1797","Eta","Nova Scotia","2020-04",0,0,0,2020-04-01
"1798","Eta","Nova Scotia","2020-05",0,0,0,2020-05-01
"1799","Eta","Nova Scotia","2020-06",0,0,0,2020-06-01
"1800","Eta","Nova Scotia","2020-07",0,0,0,2020-07-01
"1801","Eta","Nova Scotia","2020-08",0,0,0,2020-08-01
"1802","Eta","Nova Scotia","2020-09",0,0,0,2020-09-01
"1803","Eta","Nova Scotia","2020-10",0,0,0,2020-10-01
"1804","Eta","Nova Scotia","2020-11",0,0,0,2020-11-01
"1805","Eta","Nova Scotia","2020-12",0,603.433002694035,0,2020-12-01
"1806","Eta","Nova Scotia","2021-01",0,567.427136596458,0,2021-01-01
"1807","Eta","Nova Scotia","2021-02",1.19253787878788,1201.80742798152,0.000992286992925976,2021-02-01
"1808","Eta","Nova Scotia","2021-03",0,4657.27924533367,0,2021-03-01
"1809","Eta","Nova Scotia","2021-04",1.81982985108767,15550.5173204492,0.000117026965314817,2021-04-01
"1810","Eta","Nova Scotia","2021-05",196.084532681237,12437.4690254697,0.0157656298302888,2021-05-01
"1811","Eta","Nova Scotia","2021-06",0,491.355419929417,0,2021-06-01
"1812","Eta","Nova Scotia","2021-07",0,64.7626597582912,0,2021-07-01
"1813","Eta","Nova Scotia","2021-08",0,0,0,2021-08-01
"1814","Eta","Nova Scotia","2021-09",0,0,0,2021-09-01
"1815","Eta","Nova Scotia","2021-10",0,1.99291412006194,0,2021-10-01
"1816","Eta","Nova Scotia","2021-11",0,53.3677868684291,0,2021-11-01
"1817","Eta","Nova Scotia","2021-12",0,0,0,2021-12-01
"1818","Eta","Nova Scotia","2022-01",0,0,0,2022-01-01
"1819","Eta","Nova Scotia","2022-02",0,0,0,2022-02-01
"1820","Eta","Nova Scotia","2022-03",0,0,0,2022-03-01
"1821","Eta","New Brunswick","2020-02",0,0,0,2020-02-01
"1822","Eta","New Brunswick","2020-03",0,0,0,2020-03-01
"1823","Eta","New Brunswick","2020-04",0,0,0,2020-04-01
"1824","Eta","New Brunswick","2020-05",0,0,0,2020-05-01
"1825","Eta","New Brunswick","2020-06",0,0,0,2020-06-01
"1826","Eta","New Brunswick","2020-07",0,0,0,2020-07-01
"1827","Eta","New Brunswick","2020-08",0,0,0,2020-08-01
"1828","Eta","New Brunswick","2020-09",0,0,0,2020-09-01
"1829","Eta","New Brunswick","2020-10",0,0,0,2020-10-01
"1830","Eta","New Brunswick","2020-11",0,0,0,2020-11-01
"1831","Eta","New Brunswick","2020-12",0,603.433002694035,0,2020-12-01
"1832","Eta","New Brunswick","2021-01",7.02239185904883,567.427136596458,0.0123758477628873,2021-01-01
"1833","Eta","New Brunswick","2021-02",0,1201.80742798152,0,2021-02-01
"1834","Eta","New Brunswick","2021-03",6.62066897869418,4657.27924533367,0.00142157440641501,2021-03-01
"1835","Eta","New Brunswick","2021-04",4.11797597383435,15550.5173204492,0.000264812796190332,2021-04-01
"1836","Eta","New Brunswick","2021-05",0,12437.4690254697,0,2021-05-01
"1837","Eta","New Brunswick","2021-06",0,491.355419929417,0,2021-06-01
"1838","Eta","New Brunswick","2021-07",0,64.7626597582912,0,2021-07-01
"1839","Eta","New Brunswick","2021-08",0,0,0,2021-08-01
"1840","Eta","New Brunswick","2021-09",0,0,0,2021-09-01
"1841","Eta","New Brunswick","2021-10",0,1.99291412006194,0,2021-10-01
"1842","Eta","New Brunswick","2021-11",0,53.3677868684291,0,2021-11-01
"1843","Eta","New Brunswick","2021-12",0,0,0,2021-12-01
"1844","Eta","New Brunswick","2022-01",0,0,0,2022-01-01
"1845","Eta","New Brunswick","2022-02",0,0,0,2022-02-01
"1846","Eta","New Brunswick","2022-03",0,0,0,2022-03-01
"1847","Eta","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"1848","Eta","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"1849","Eta","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"1850","Eta","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"1851","Eta","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"1852","Eta","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"1853","Eta","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"1854","Eta","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"1855","Eta","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"1856","Eta","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"1857","Eta","Newfoundland and Labrador","2020-12",0,603.433002694035,0,2020-12-01
"1858","Eta","Newfoundland and Labrador","2021-01",0,567.427136596458,0,2021-01-01
"1859","Eta","Newfoundland and Labrador","2021-02",0,1201.80742798152,0,2021-02-01
"1860","Eta","Newfoundland and Labrador","2021-03",0,4657.27924533367,0,2021-03-01
"1861","Eta","Newfoundland and Labrador","2021-04",2.86108358308358,15550.5173204492,0.000183986392486197,2021-04-01
"1862","Eta","Newfoundland and Labrador","2021-05",6.13059237614238,12437.4690254697,0.000492913177398717,2021-05-01
"1863","Eta","Newfoundland and Labrador","2021-06",0,491.355419929417,0,2021-06-01
"1864","Eta","Newfoundland and Labrador","2021-07",0,64.7626597582912,0,2021-07-01
"1865","Eta","Newfoundland and Labrador","2021-08",0,0,0,2021-08-01
"1866","Eta","Newfoundland and Labrador","2021-09",0,0,0,2021-09-01
"1867","Eta","Newfoundland and Labrador","2021-10",0,1.99291412006194,0,2021-10-01
"1868","Eta","Newfoundland and Labrador","2021-11",0,53.3677868684291,0,2021-11-01
"1869","Eta","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"1870","Eta","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"1871","Eta","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"1872","Eta","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"1873","Gamma","Ontario","2020-02",0,0,0,2020-02-01
"1874","Gamma","Ontario","2020-03",0,0,0,2020-03-01
"1875","Gamma","Ontario","2020-04",0,0,0,2020-04-01
"1876","Gamma","Ontario","2020-05",0,0,0,2020-05-01
"1877","Gamma","Ontario","2020-06",0,0,0,2020-06-01
"1878","Gamma","Ontario","2020-07",0,0,0,2020-07-01
"1879","Gamma","Ontario","2020-08",0,0,0,2020-08-01
"1880","Gamma","Ontario","2020-09",0,0,0,2020-09-01
"1881","Gamma","Ontario","2020-10",0,0,0,2020-10-01
"1882","Gamma","Ontario","2020-11",0,0,0,2020-11-01
"1883","Gamma","Ontario","2020-12",209.61746243812,209.61746243812,1,2020-12-01
"1884","Gamma","Ontario","2021-01",0,0,0,2021-01-01
"1885","Gamma","Ontario","2021-02",1100.60563342826,1100.60563342826,1,2021-02-01
"1886","Gamma","Ontario","2021-03",17888.0184210364,22066.5790168185,0.810638495772391,2021-03-01
"1887","Gamma","Ontario","2021-04",70744.3952212932,107240.188975278,0.659681747088323,2021-04-01
"1888","Gamma","Ontario","2021-05",29005.3023745548,45065.5574922495,0.6436246212985,2021-05-01
"1889","Gamma","Ontario","2021-06",1789.76063525092,7139.27050139034,0.250692369045601,2021-06-01
"1890","Gamma","Ontario","2021-07",204.976400235797,1328.64805683206,0.154274413891463,2021-07-01
"1891","Gamma","Ontario","2021-08",23.8876198529328,373.668705402894,0.0639272690154153,2021-08-01
"1892","Gamma","Ontario","2021-09",31.1042660645932,85.8516418801515,0.362302518430744,2021-09-01
"1893","Gamma","Ontario","2021-10",26.1029531475971,28.095867267659,0.929067357092907,2021-10-01
"1894","Gamma","Ontario","2021-11",3.28021440354747,109.455885255537,0.0299683694110138,2021-11-01
"1895","Gamma","Ontario","2021-12",0,0,0,2021-12-01
"1896","Gamma","Ontario","2022-01",0,0,0,2022-01-01
"1897","Gamma","Ontario","2022-02",0,0,0,2022-02-01
"1898","Gamma","Ontario","2022-03",0,0,0,2022-03-01
"1899","Gamma","Quebec","2020-02",0,0,0,2020-02-01
"1900","Gamma","Quebec","2020-03",0,0,0,2020-03-01
"1901","Gamma","Quebec","2020-04",0,0,0,2020-04-01
"1902","Gamma","Quebec","2020-05",0,0,0,2020-05-01
"1903","Gamma","Quebec","2020-06",0,0,0,2020-06-01
"1904","Gamma","Quebec","2020-07",0,0,0,2020-07-01
"1905","Gamma","Quebec","2020-08",0,0,0,2020-08-01
"1906","Gamma","Quebec","2020-09",0,0,0,2020-09-01
"1907","Gamma","Quebec","2020-10",0,0,0,2020-10-01
"1908","Gamma","Quebec","2020-11",0,0,0,2020-11-01
"1909","Gamma","Quebec","2020-12",0,209.61746243812,0,2020-12-01
"1910","Gamma","Quebec","2021-01",0,0,0,2021-01-01
"1911","Gamma","Quebec","2021-02",0,1100.60563342826,0,2021-02-01
"1912","Gamma","Quebec","2021-03",132.255558958823,22066.5790168185,0.00599347813986125,2021-03-01
"1913","Gamma","Quebec","2021-04",4703.72676152486,107240.188975278,0.0438616045576833,2021-04-01
"1914","Gamma","Quebec","2021-05",1077.80736729292,45065.5574922495,0.0239164325766587,2021-05-01
"1915","Gamma","Quebec","2021-06",234.287201820376,7139.27050139034,0.0328166864912528,2021-06-01
"1916","Gamma","Quebec","2021-07",56.1397515421767,1328.64805683206,0.0422532899163926,2021-07-01
"1917","Gamma","Quebec","2021-08",52.5108402507333,373.668705402894,0.140527797729584,2021-08-01
"1918","Gamma","Quebec","2021-09",15.5867563503452,85.8516418801515,0.181554551654402,2021-09-01
"1919","Gamma","Quebec","2021-10",0,28.095867267659,0,2021-10-01
"1920","Gamma","Quebec","2021-11",105.61576796712,109.455885255537,0.96491630139895,2021-11-01
"1921","Gamma","Quebec","2021-12",0,0,0,2021-12-01
"1922","Gamma","Quebec","2022-01",0,0,0,2022-01-01
"1923","Gamma","Quebec","2022-02",0,0,0,2022-02-01
"1924","Gamma","Quebec","2022-03",0,0,0,2022-03-01
"1925","Gamma","Alberta","2020-02",0,0,0,2020-02-01
"1926","Gamma","Alberta","2020-03",0,0,0,2020-03-01
"1927","Gamma","Alberta","2020-04",0,0,0,2020-04-01
"1928","Gamma","Alberta","2020-05",0,0,0,2020-05-01
"1929","Gamma","Alberta","2020-06",0,0,0,2020-06-01
"1930","Gamma","Alberta","2020-07",0,0,0,2020-07-01
"1931","Gamma","Alberta","2020-08",0,0,0,2020-08-01
"1932","Gamma","Alberta","2020-09",0,0,0,2020-09-01
"1933","Gamma","Alberta","2020-10",0,0,0,2020-10-01
"1934","Gamma","Alberta","2020-11",0,0,0,2020-11-01
"1935","Gamma","Alberta","2020-12",0,209.61746243812,0,2020-12-01
"1936","Gamma","Alberta","2021-01",0,0,0,2021-01-01
"1937","Gamma","Alberta","2021-02",0,1100.60563342826,0,2021-02-01
"1938","Gamma","Alberta","2021-03",296.725781914967,22066.5790168185,0.0134468411115656,2021-03-01
"1939","Gamma","Alberta","2021-04",12058.1851262881,107240.188975278,0.112440916427962,2021-04-01
"1940","Gamma","Alberta","2021-05",3306.74569148529,45065.5574922495,0.0733763405024778,2021-05-01
"1941","Gamma","Alberta","2021-06",211.184394936094,7139.27050139034,0.0295806686264327,2021-06-01
"1942","Gamma","Alberta","2021-07",86.2646847944542,1328.64805683206,0.0649266631226166,2021-07-01
"1943","Gamma","Alberta","2021-08",123.244169987972,373.668705402894,0.329822027389445,2021-08-01
"1944","Gamma","Alberta","2021-09",9.18185076171444,85.8516418801515,0.106950205734356,2021-09-01
"1945","Gamma","Alberta","2021-10",0,28.095867267659,0,2021-10-01
"1946","Gamma","Alberta","2021-11",0,109.455885255537,0,2021-11-01
"1947","Gamma","Alberta","2021-12",0,0,0,2021-12-01
"1948","Gamma","Alberta","2022-01",0,0,0,2022-01-01
"1949","Gamma","Alberta","2022-02",0,0,0,2022-02-01
"1950","Gamma","Alberta","2022-03",0,0,0,2022-03-01
"1951","Gamma","British Columbia","2020-02",0,0,0,2020-02-01
"1952","Gamma","British Columbia","2020-03",0,0,0,2020-03-01
"1953","Gamma","British Columbia","2020-04",0,0,0,2020-04-01
"1954","Gamma","British Columbia","2020-05",0,0,0,2020-05-01
"1955","Gamma","British Columbia","2020-06",0,0,0,2020-06-01
"1956","Gamma","British Columbia","2020-07",0,0,0,2020-07-01
"1957","Gamma","British Columbia","2020-08",0,0,0,2020-08-01
"1958","Gamma","British Columbia","2020-09",0,0,0,2020-09-01
"1959","Gamma","British Columbia","2020-10",0,0,0,2020-10-01
"1960","Gamma","British Columbia","2020-11",0,0,0,2020-11-01
"1961","Gamma","British Columbia","2020-12",0,209.61746243812,0,2020-12-01
"1962","Gamma","British Columbia","2021-01",0,0,0,2021-01-01
"1963","Gamma","British Columbia","2021-02",0,1100.60563342826,0,2021-02-01
"1964","Gamma","British Columbia","2021-03",3749.57925490837,22066.5790168185,0.169921184976182,2021-03-01
"1965","Gamma","British Columbia","2021-04",19373.4841829497,107240.188975278,0.180655073140685,2021-04-01
"1966","Gamma","British Columbia","2021-05",10967.7692817963,45065.5574922495,0.243373651456161,2021-05-01
"1967","Gamma","British Columbia","2021-06",3427.0817750366,7139.27050139034,0.480032487124447,2021-06-01
"1968","Gamma","British Columbia","2021-07",840.930407201879,1328.64805683206,0.632921865860353,2021-07-01
"1969","Gamma","British Columbia","2021-08",98.4882744734488,373.668705402894,0.263571107372391,2021-08-01
"1970","Gamma","British Columbia","2021-09",29.2453703748079,85.8516418801515,0.340650099803965,2021-09-01
