"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"581",2019-08-04,"2019","Aug","Aug 2019",2527,2433.92130537614,2456.32258064516,2485.28860295185,2486.04416187308
"582",2019-08-05,"2019","Aug","Aug 2019",2626,2433.92130537614,2456.32258064516,2483.16724604084,2485.23704494892
"583",2019-08-06,"2019","Aug","Aug 2019",2570,2433.92130537614,2456.32258064516,2480.56512487996,2484.08272533937
"584",2019-08-07,"2019","Aug","Aug 2019",2670,2433.92130537614,2456.32258064516,2477.47260105825,2482.57061427253
"585",2019-08-08,"2019","Aug","Aug 2019",2979,2433.92130537614,2456.32258064516,2473.88003616474,2480.69012297647
"586",2019-08-09,"2019","Aug","Aug 2019",2943,2433.92130537614,2456.32258064516,2469.77779178807,2478.4306626791
"587",2019-08-10,"2019","Aug","Aug 2019",2758,2433.92130537614,2456.32258064516,2465.15622951795,2475.78164460887
"588",2019-08-11,"2019","Aug","Aug 2019",2272,2433.92130537614,2456.32258064516,2460.0057109431,2472.73247999371
"589",2019-08-12,"2019","Aug","Aug 2019",2102,2433.92130537614,2456.32258064516,2454.31659765253,2469.27258006171
"590",2019-08-13,"2019","Aug","Aug 2019",2568,2433.92130537614,2456.32258064516,2448.07925123527,2465.39135604096
"591",2019-08-14,"2019","Aug","Aug 2019",2597,2433.92130537614,2456.32258064516,2441.28403328034,2461.07821915955
"592",2019-08-15,"2019","Aug","Aug 2019",2605,2433.92130537614,2456.32258064516,2433.92130537614,2456.32258064516
"593",2019-08-16,"2019","Aug","Aug 2019",3014,2433.92130537614,2456.32258064516,2425.98377391727,2451.11418366236
"594",2019-08-17,"2019","Aug","Aug 2019",2960,2433.92130537614,2456.32258064516,2417.47352451408,2445.44409911726
"595",2019-08-18,"2019","Aug","Aug 2019",1998,2433.92130537614,2456.32258064516,2408.39498758184,2439.30372985207
"596",2019-08-19,"2019","Aug","Aug 2019",2094,2433.92130537614,2456.32258064516,2398.75259353585,2432.68447870896
"597",2019-08-20,"2019","Aug","Aug 2019",2298,2433.92130537614,2456.32258064516,2388.55077279053,2425.57774852951
"598",2019-08-21,"2019","Aug","Aug 2019",2388,2433.92130537614,2456.32258064516,2377.79395576286,2417.97494215708
"599",2019-08-22,"2019","Aug","Aug 2019",2416,2433.92130537614,2456.32258064516,2366.4865728673,2409.8674624333
"600",2019-08-23,"2019","Aug","Aug 2019",2627,2433.92130537614,2456.32258064516,2354.63305451915,2401.24671220036
"601",2019-08-24,"2019","Aug","Aug 2019",2315,2433.92130537614,2456.32258064516,2342.23783113369,2392.10409430043
"602",2019-08-25,"2019","Aug","Aug 2019",1631,2433.92130537614,2456.32258064516,2329.30533312621,2382.4310115757
"603",2019-08-26,"2019","Aug","Aug 2019",1668,2433.92130537614,2456.32258064516,2315.83999091087,2372.21886686749
"604",2019-08-27,"2019","Aug","Aug 2019",1855,2433.92130537614,2456.32258064516,2301.84623490519,2361.45906301969
"605",2019-08-28,"2019","Aug","Aug 2019",1763,2433.92130537614,2456.32258064516,2287.32849552335,2350.14300287364
"606",2019-08-29,"2019","Aug","Aug 2019",2129,2433.92130537614,2456.32258064516,2272.29120318066,2338.26208927155
"607",2019-08-30,"2019","Aug","Aug 2019",2211,2433.92130537614,2456.32258064516,2256.7387882924,2325.80772505559
"608",2019-08-31,"2019","Aug","Aug 2019",2119,2433.92130537614,2456.32258064516,2240.67568127386,2312.77131306796
"609",2019-09-01,"2019","Sep","Sep 2019",2053,1941.45870275304,2041.53333333333,2224.10631253893,2299.14425614968
"610",2019-09-02,"2019","Sep","Sep 2019",2203,1941.45870275304,2041.53333333333,2207.03511250566,2284.9179571452
"611",2019-09-03,"2019","Sep","Sep 2019",2334,1941.45870275304,2041.53333333333,2189.46651158797,2270.0838188956
"612",2019-09-04,"2019","Sep","Sep 2019",2631,1941.45870275304,2041.53333333333,2171.40494020116,2254.63324424308
"613",2019-09-05,"2019","Sep","Sep 2019",2846,1941.45870275304,2041.53333333333,2152.85482876052,2238.5576360298
