"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"246",2018-09-03,"2018","Sep","Sep 2018",224,243.11256760974,232.266666666667,236.529055968923,235.440241147034
"247",2018-09-04,"2018","Sep","Sep 2018",218,243.11256760974,232.266666666667,237.875105719922,235.761448542469
"248",2018-09-05,"2018","Sep","Sep 2018",243,243.11256760974,232.266666666667,239.119606585853,236.001403993133
"249",2018-09-06,"2018","Sep","Sep 2018",281,243.11256760974,232.266666666667,240.249527389639,236.152537340524
"250",2018-09-07,"2018","Sep","Sep 2018",299,243.11256760974,232.266666666667,241.251836954283,236.20727842614
"251",2018-09-08,"2018","Sep","Sep 2018",223,243.11256760974,232.266666666667,242.113504102544,236.158057091468
"252",2018-09-09,"2018","Sep","Sep 2018",216,243.11256760974,232.266666666667,242.821497657434,235.997303178015
"253",2018-09-10,"2018","Sep","Sep 2018",261,243.11256760974,232.266666666667,243.362786441879,235.717446527278
"254",2018-09-11,"2018","Sep","Sep 2018",267,243.11256760974,232.266666666667,243.724339278802,235.310916980756
"255",2018-09-12,"2018","Sep","Sep 2018",273,243.11256760974,232.266666666667,243.893124991136,234.770144379894
"256",2018-09-13,"2018","Sep","Sep 2018",364,243.11256760974,232.266666666667,243.856112401776,234.08755856628
"257",2018-09-14,"2018","Sep","Sep 2018",263,243.11256760974,232.266666666667,243.600270333669,233.255589381371
"258",2018-09-15,"2018","Sep","Sep 2018",232,243.11256760974,232.266666666667,243.11256760974,232.266666666667
"259",2018-09-16,"2018","Sep","Sep 2018",238,243.11256760974,232.266666666667,242.384224504563,231.116190280582
"260",2018-09-17,"2018","Sep","Sep 2018",268,243.11256760974,232.266666666667,241.42346709931,229.811440149212
"261",2018-09-18,"2018","Sep","Sep 2018",248,243.11256760974,232.266666666667,240.242772926695,228.362666215442
"262",2018-09-19,"2018","Sep","Sep 2018",248,243.11256760974,232.266666666667,238.854619519736,226.780118422527
"263",2018-09-20,"2018","Sep","Sep 2018",241,243.11256760974,232.266666666667,237.271484411166,225.074046713365
"264",2018-09-21,"2018","Sep","Sep 2018",206,243.11256760974,232.266666666667,235.505845133806,223.254701030969
"265",2018-09-22,"2018","Sep","Sep 2018",203,243.11256760974,232.266666666667,233.570179220476,221.332331318352
"266",2018-09-23,"2018","Sep","Sep 2018",174,243.11256760974,232.266666666667,231.476964203997,219.317187518527
"267",2018-09-24,"2018","Sep","Sep 2018",220,243.11256760974,232.266666666667,229.238677617,217.219519574328
"268",2018-09-25,"2018","Sep","Sep 2018",251,243.11256760974,232.266666666667,226.867796992678,215.049577429119
"269",2018-09-26,"2018","Sep","Sep 2018",187,243.11256760974,232.266666666667,224.376799863672,212.817611025741
"270",2018-09-27,"2018","Sep","Sep 2018",248,243.11256760974,232.266666666667,221.778163762803,210.533870307206
"271",2018-09-28,"2018","Sep","Sep 2018",180,243.11256760974,232.266666666667,219.084366222892,208.208605216528
"272",2018-09-29,"2018","Sep","Sep 2018",189,243.11256760974,232.266666666667,216.307884776527,205.852065696523
"273",2018-09-30,"2018","Sep","Sep 2018",116,243.11256760974,232.266666666667,213.461196956991,203.474501690595
"274",2018-10-01,"2018","Oct","Oct 2018",171,170.820837174092,172.258064516129,210.556780296877,201.086163141563
"275",2018-10-02,"2018","Oct","Oct 2018",187,170.820837174092,172.258064516129,207.607112329007,198.69729999244
"276",2018-10-03,"2018","Oct","Oct 2018",179,170.820837174092,172.258064516129,204.624670586202,196.318162186238
"277",2018-10-04,"2018","Oct","Oct 2018",228,170.820837174092,172.258064516129,201.621932601283,193.958999665971
"278",2018-10-05,"2018","Oct","Oct 2018",189,170.820837174092,172.258064516129,198.611375906821,191.630062374459
"279",2018-10-06,"2018","Oct","Oct 2018",193,170.820837174092,172.258064516129,195.605478036138,189.341600255103
"280",2018-10-07,"2018","Oct","Oct 2018",130,170.820837174092,172.258064516129,192.616716521805,187.10386325072
"281",2018-10-08,"2018","Oct","Oct 2018",184,170.820837174092,172.258064516129,189.657568896643,184.927101304323
"282",2018-10-09,"2018","Oct","Oct 2018",220,170.820837174092,172.258064516129,186.740512693475,182.821564358926
