"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"1568",2022-04-17,"2022","Apr","Apr 2022",13,20.0656044383941,23.2,20.2594761631561,23.3978294436171
"1569",2022-04-18,"2022","Apr","Apr 2022",15,20.0656044383941,23.2,20.3486007002487,23.4806510073545
"1570",2022-04-19,"2022","Apr","Apr 2022",20,20.0656044383941,23.2,20.4359994135329,23.5560378528761
"1571",2022-04-20,"2022","Apr","Apr 2022",11,20.0656044383941,23.2,20.5242835977943,23.6264605205534
"1572",2022-04-21,"2022","Apr","Apr 2022",38,20.0656044383941,23.2,20.6160645478186,23.6943895507581
"1573",2022-04-22,"2022","Apr","Apr 2022",23,20.0656044383941,23.2,20.7139535583914,23.7622954838615
"1574",2022-04-23,"2022","Apr","Apr 2022",20,20.0656044383941,23.2,20.8205619243079,23.8326488602411
"1575",2022-04-24,"2022","Apr","Apr 2022",10,20.0656044383941,23.2,20.938500940336,23.9079202202571
"1576",2022-04-25,"2022","Apr","Apr 2022",10,20.0656044383941,23.2,21.0703819012699,23.9905801042864
"1577",2022-04-26,"2022","Apr","Apr 2022",10,20.0656044383941,23.2,21.2188161018954,24.0830990527008
"1578",2022-04-27,"2022","Apr","Apr 2022",38,20.0656044383941,23.2,21.3864148369981,24.1879476058716
"1579",2022-04-28,"2022","Apr","Apr 2022",24,20.0656044383941,23.2,21.5757894013803,24.3075963041809
"1580",2022-04-29,"2022","Apr","Apr 2022",34,20.0656044383941,23.2,21.7895510897965,24.4445156879806
"1581",2022-04-30,"2022","Apr","Apr 2022",21,20.0656044383941,23.2,22.0303111970472,24.6011762976515
"1582",2022-05-01,"2022","May","May 2022",38,30.6572035203683,31,22.300681017918,24.7800486735651
"1583",2022-05-02,"2022","May","May 2022",46,30.6572035203683,31,22.6032718471947,24.9836033560927
"1584",2022-05-03,"2022","May","May 2022",28,30.6572035203683,31,22.9406949796628,25.214310885606
"1585",2022-05-04,"2022","May","May 2022",29,30.6572035203683,31,23.3155617101408,25.4746418024994
"1586",2022-05-05,"2022","May","May 2022",35,30.6572035203683,31,23.7304833333524,25.7670666471012
"1587",2022-05-06,"2022","May","May 2022",37,30.6572035203683,31,24.1880711441127,26.0940559598034
"1588",2022-05-07,"2022","May","May 2022",20,30.6572035203683,31,24.6909364372074,26.4580802809775
"1589",2022-05-08,"2022","May","May 2022",17,30.6572035203683,31,25.2416905074222,26.8616101509948
"1590",2022-05-09,"2022","May","May 2022",18,30.6572035203683,31,25.8429446495428,27.307116110227
"1591",2022-05-10,"2022","May","May 2022",32,30.6572035203683,31,26.4973101584115,27.7970686990881
"1592",2022-05-11,"2022","May","May 2022",31,30.6572035203683,31,27.2073983287054,28.3339384578684
"1593",2022-05-12,"2022","May","May 2022",39,30.6572035203683,31,27.9758204552624,28.9201959269783
"1594",2022-05-13,"2022","May","May 2022",33,30.6572035203683,31,28.8051878328681,29.5583116467892
"1595",2022-05-14,"2022","May","May 2022",29,30.6572035203683,31,29.6981117563082,30.2507561576726
"1596",2022-05-15,"2022","May","May 2022",19,30.6572035203683,31,30.6572035203683,31
"1597",2022-05-16,"2022","May","May 2022",40,30.6572035203683,31,31.6837364215361,31.8074167958217
