date,Canada,Atlantic region*,Quebec,Ontario,Prairies region*,British Columbia,Newfoundland and Labrador,Prince Edward Island,Nova Scotia,New Brunswick,Manitoba,Saskatchewan,Alberta
2022-02-24,37.963436,38.498653,41.087963,41.365742,35.060013,28.55324,41.620373,49.849537,37.407406,34.537037,33.796295,21.99074,38.692127
2022-02-25,37.963436,38.498653,41.087963,41.365742,35.060013,28.55324,41.620373,49.849537,37.407406,34.537037,33.796295,21.99074,38.692127
2022-02-26,37.963436,38.498653,41.087963,41.365742,35.060013,28.55324,41.620373,49.849537,37.407406,34.537037,33.796295,21.99074,38.692127
2022-02-27,37.963436,38.498653,41.087963,41.365742,35.060013,28.55324,41.620373,49.849537,37.407406,34.537037,33.796295,21.99074,38.692127
2022-02-28,36.966721,34.938164,38.310184,41.365742,33.956127,28.55324,36.990742,45.21991,37.407406,27.824074,33.796295,15.740741,38.692127
2022-03-01,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-02,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-03,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-04,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-05,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-06,24.420864,34.938164,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,37.407406,27.824074,31.712961,15.740741,21.99074
2022-03-07,24.412363,34.787186,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-08,24.412363,34.787186,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-09,24.412363,34.787186,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-10,24.412363,34.787186,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-11,24.412363,34.787186,38.310184,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-12,23.539093,34.787186,33.796295,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-13,23.539093,34.787186,33.796295,15.740741,22.241762,28.55324,36.990742,45.21991,36.990742,27.824074,31.712961,15.740741,21.99074
2022-03-14,23.13093,27.537537,33.796295,15.740741,22.241762,28.55324,24.074074,45.21991,36.990742,15.740741,31.712961,15.740741,21.99074
2022-03-15,22.60895,27.537537,33.796295,15.740741,20.015844,28.55324,24.074074,45.21991,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-16,22.60895,27.537537,33.796295,15.740741,20.015844,28.55324,24.074074,45.21991,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-17,22.599501,27.369709,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-18,22.599501,27.369709,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-19,22.599501,27.369709,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-20,22.599501,27.369709,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,36.990742,15.740741,15.740741,15.740741,21.99074
2022-03-21,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-22,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-23,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-24,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-25,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-26,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-27,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-28,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-29,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-30,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-03-31,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-01,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-02,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-03,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-04,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-05,22.335987,22.689297,33.796295,15.740741,20.015844,28.55324,24.074074,42.303238,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-06,22.276932,21.640377,33.796295,15.740741,20.015844,28.55324,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-07,22.276932,21.640377,33.796295,15.740741,20.015844,28.55324,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-08,20.790728,21.640377,33.796295,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-09,20.790728,21.640377,33.796295,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-10,20.790728,21.640377,33.796295,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-11,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-12,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-13,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-14,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-15,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-16,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-17,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
2022-04-18,19.715935,21.640377,28.24074,15.740741,20.015844,17.407408,24.074074,24.074074,24.074074,15.740741,15.740741,15.740741,21.99074
